fold,strategy,test_start,test_end,total_return,cagr,vol,sharpe,mdd,calmar,avg_turnover,mean_ppo_ratio,vix_high_threshold
11,Auto_DD_Guard_v1,2023-01-01,2023-12-31,0.040760868831841046,0.040760868831841046,0.08708672505097172,0.49958380437215744,-0.0611701115650326,0.6663526972401611,0.2946658242574356,0.5279908996937445,28.405999755859376
11,Auto_DD_Guard_v2_Strong,2023-01-01,2023-12-31,0.040760868831841046,0.040760868831841046,0.08708672505097172,0.49958380437215744,-0.0611701115650326,0.6663526972401611,0.2946658242574356,0.5279908996937445,28.405999755859376
11,Regime_DD_Guard,2023-01-01,2023-12-31,0.05028151056429708,0.05028151056429708,0.09268781990696093,0.5728252215178741,-0.06538517919938736,0.7690047068765732,0.2953485087906775,0.4374934814590821,28.405999755859376
11,Turnover_Aware_DD_Guard,2023-01-01,2023-12-31,0.05546659260307152,0.05546659260307152,0.0926733688412371,0.6263101249039071,-0.05907413196941336,0.938931995340876,0.28420821444190597,0.5076170915022833,28.405999755859376
11,Vol_Target_DD_Guard,2023-01-01,2023-12-31,0.040760868831841046,0.040760868831841046,0.08708672505097172,0.49958380437215744,-0.0611701115650326,0.6663526972401611,0.2946658242574356,0.5279908996937445,28.405999755859376
11,Regime_Tactical,2023-01-01,2023-12-31,0.04419492015822035,0.04419492015822035,0.09554656147697715,0.49703296082695186,-0.06831130755093451,0.6469634639223907,0.30925763409491797,0.375,28.405999755859376
12,PPO_Only,2024-01-01,2024-12-31,0.05471634853718821,0.05471634853718821,0.06668039499233416,0.8310662986951002,-0.048253921384976084,1.1339254296175028,0.19373432170833874,1.0,28.405999755859376
12,A2C_Only,2024-01-01,2024-12-31,0.1319916329562858,0.1319916329562858,0.06850864252647497,1.8499177538583735,-0.022553593367600877,5.852354913248412,0.12385988321600759,0.0,28.405999755859376
12,Manual_PPO25_A2C75,2024-01-01,2024-12-31,0.11298421284078497,0.11298421284078497,0.058934512052500825,1.8510154997222716,-0.015374625880947734,7.348745505462687,0.1107899433414034,0.25,28.405999755859376
12,Manual_PPO50_A2C50,2024-01-01,2024-12-31,0.09374140135017361,0.09374140135017361,0.05500143271958817,1.6600885296446424,-0.02569114868974265,3.6487820175825947,0.12018592565895769,0.5,28.405999755859376
12,Manual_PPO75_A2C25,2024-01-01,2024-12-31,0.07426158528308768,0.07426158528308768,0.05786928728413216,1.2678370426151582,-0.0359533638492463,2.065497559406933,0.15574537320895065,0.75,28.405999755859376
12,Auto_RollingSharpe,2024-01-01,2024-12-31,0.11432109078896935,0.11432109078896935,0.06772857956568075,1.6358946697602696,-0.01844020197822216,6.199557408535021,0.1473372382789566,0.19617554780713306,28.405999755859376
12,Auto_DD_Guard_v1,2024-01-01,2024-12-31,0.11432109078896935,0.11432109078896935,0.06772857956568075,1.6358946697602696,-0.01844020197822216,6.199557408535021,0.1473372382789566,0.19617554780713306,28.405999755859376
12,Auto_DD_Guard_v2_Strong,2024-01-01,2024-12-31,0.11432109078896935,0.11432109078896935,0.06772857956568075,1.6358946697602696,-0.01844020197822216,6.199557408535021,0.1473372382789566,0.19617554780713306,28.405999755859376
12,Regime_DD_Guard,2024-01-01,2024-12-31,0.11323477201140841,0.11323477201140841,0.050229847576873245,2.167809790909721,-0.007976853594441224,14.195418114520436,0.181842814723115,0.3551371094658624,28.405999755859376
12,Turnover_Aware_DD_Guard,2024-01-01,2024-12-31,0.10924984527949033,0.10924984527949033,0.06492558181840909,1.6330900171449583,-0.017011443685076455,6.422138373554468,0.11139804586272439,0.30127740237241635,28.405999755859376
12,Vol_Target_DD_Guard,2024-01-01,2024-12-31,0.11432109078896935,0.11432109078896935,0.06772857956568075,1.6358946697602696,-0.01844020197822216,6.199557408535021,0.1473372382789566,0.19617554780713306,28.405999755859376
12,Regime_Tactical,2024-01-01,2024-12-31,0.10711737743000471,0.10711737743000471,0.05348354768007724,1.9348751702278009,-0.023632188739926785,4.532689655149419,0.1531077995910268,0.5125000000000001,28.405999755859376
13,PPO_Only,2025-01-01,2025-12-31,0.2806065658804975,0.2806065658804975,0.1346935883057242,1.9148326770616282,-0.05567815664239284,5.039796264857774,0.23016765305858403,1.0,25.45400047302246
13,A2C_Only,2025-01-01,2025-12-31,0.1767234956667425,0.1767234956667425,0.10968744958931319,1.5439294913225772,-0.07577168951029456,2.3323156288171765,0.06669227138498608,0.0,25.45400047302246
13,Manual_PPO25_A2C75,2025-01-01,2025-12-31,0.20322047114971675,0.20322047114971675,0.10506111654060767,1.8226656450757175,-0.07076926314870657,2.8715923002150254,0.1075432936112643,0.25,25.45400047302246
13,Manual_PPO50_A2C50,2025-01-01,2025-12-31,0.22938859321674143,0.22938859321674143,0.10828286447790746,1.9729137227701188,-0.0657528927469988,3.488646409814594,0.148418055247679,0.5,25.45400047302246
13,Manual_PPO75_A2C25,2025-01-01,2025-12-31,0.25519499894451814,0.25519499894451814,0.11871543105365391,1.9860452297062978,-0.06072252959594404,4.202641106070849,0.1892928168840895,0.75,25.45400047302246
13,Auto_RollingSharpe,2025-01-01,2025-12-31,0.21361815614720148,0.21361815614720148,0.10117752991655414,1.9752682164107593,-0.06514917327402936,3.2789081643244247,0.1746211636914233,0.4929270349259743,25.45400047302246
13,Auto_DD_Guard_v1,2025-01-01,2025-12-31,0.21361815614720148,0.21361815614720148,0.10117752991655414,1.9752682164107593,-0.06514917327402936,3.2789081643244247,0.1746211636914233,0.4929270349259743,25.45400047302246
13,Auto_DD_Guard_v2_Strong,2025-01-01,2025-12-31,0.21361815614720148,0.21361815614720148,0.10117752991655414,1.9752682164107593,-0.06514917327402936,3.2789081643244247,0.1746211636914233,0.4929270349259743,25.45400047302246
13,Regime_DD_Guard,2025-01-01,2025-12-31,0.23561626993078688,0.23561626993078688,0.11072141250159209,1.9779838220177055,-0.0655823349562844,3.5926788835414745,0.15784202113476029,0.5396699544199728,25.45400047302246
13,Turnover_Aware_DD_Guard,2025-01-01,2025-12-31,0.21474814892905947,0.21474814892905947,0.105228226050192,1.9116798750281165,-0.06560189678219641,3.2735051799194257,0.15991804992165895,0.5024398664301458,25.45400047302246
13,Vol_Target_DD_Guard,2025-01-01,2025-12-31,0.2128102483349339,0.2128102483349339,0.10102966699006428,1.9713256363231217,-0.06514917327402936,3.2665072730825764,0.17411782215634317,0.4844841636005006,25.45400047302246
13,Regime_Tactical,2025-01-01,2025-12-31,0.26752081615812195,0.26752081615812195,0.12076432516715044,2.036983435848068,-0.06590527313918182,4.0591716476640505,0.18245570477198478,0.6166666666666667,25.45400047302246
